bidder_id,company_type,udyam_valid,udyam_expired,gst_registered,gst_status_active,gst_returns_filed_pct,pan_valid,itr_filed_last_year,income_tax_defaulter,epfo_applicable,epfo_compliant,esic_applicable,esic_compliant,make_in_india_local_content_pct,make_in_india_required_threshold,startup_india_claimed,startup_india_verified,nsic_claimed,nsic_verified,oem_authorization_required,oem_authorization_provided,blacklisted_flag,debarment_active,documents_missing_count,name_mismatch_across_docs,document_authenticity_score,turnover_consistency_ratio,years_since_registration,past_disputes_count,compliance_score,risk_level
BID01004,Large Enterprise,1,0,1,1,79.0,1,1,0,0,1,1,1,37.4,30,0,0,0,0,1,1,0,1,1,0,91.3,1.4,14,0,62.5,High
BID01005,NSIC Registered,1,0,1,1,83.3,1,1,0,1,1,1,0,71.1,30,0,0,0,0,0,1,0,0,1,0,94.2,1.09,24,2,79.9,Medium
BID01006,Large Enterprise,0,1,1,1,89.0,1,0,0,0,1,1,1,67.6,20,0,0,0,0,1,1,0,0,3,0,76.7,1.25,20,0,73.3,Medium
BID01007,Large Enterprise,1,0,1,1,82.7,1,1,0,1,1,1,1,56.3,20,0,0,0,0,0,1,0,0,0,0,59.9,0.82,13,1,90.1,Low
BID01008,NSIC Registered,0,1,1,1,66.0,1,1,0,0,1,1,1,59.3,30,0,0,0,0,0,1,0,0,1,1,69.0,0.65,6,1,69.5,High
BID01009,MSME,1,0,0,0,92.3,1,1,0,0,1,0,1,7.9,50,0,0,0,0,0,1,0,0,1,0,88.1,1.07,17,0,79.7,Medium
BID01010,Startup,0,1,1,1,55.8,1,1,0,1,0,1,1,45.7,30,1,1,0,0,1,1,1,0,3,0,95.8,0.72,24,0,45.4,High
BID01011,MSME,1,0,1,1,54.2,1,1,0,0,1,0,1,38.0,50,0,0,0,0,0,1,0,0,0,0,91.5,1.25,4,0,88.9,Low
BID01012,OEM,1,0,1,1,96.1,1,1,0,1,1,0,1,38.5,20,0,0,0,0,0,1,0,0,2,0,91.3,1.06,20,0,96.3,Low
BID01013,OEM,1,0,1,0,92.6,1,1,0,1,1,1,0,70.0,50,1,1,0,0,0,1,0,0,5,0,89.0,1.05,19,0,70.6,High
BID01014,MSME,0,1,1,1,84.1,1,1,0,1,0,1,1,33.5,30,0,0,0,0,1,0,0,0,1,0,75.1,1.05,7,1,72.9,Medium
BID01015,Large Enterprise,1,0,1,1,64.1,1,1,0,1,1,0,1,39.9,20,0,0,0,0,1,0,0,0,1,0,84.7,1.51,19,0,77.1,Medium
BID01016,OEM,1,0,1,1,74.4,1,1,0,1,1,1,1,2.8,20,0,0,0,0,0,1,0,0,1,1,92.5,1.16,17,1,78.8,Medium
BID01017,MSME,1,0,1,1,81.1,1,1,0,0,1,0,1,47.6,30,0,0,0,0,0,1,0,0,1,0,90.7,0.95,20,0,89.1,Low
BID01018,Large Enterprise,1,0,1,1,61.1,1,1,0,0,1,1,1,27.8,30,0,0,0,0,0,1,0,0,1,0,100.0,1.03,18,2,90.9,Low
BID01019,OEM,0,1,1,1,73.9,1,1,0,1,1,0,1,57.0,20,0,0,0,0,0,1,0,0,0,0,78.0,0.78,19,0,80.9,Medium
BID01020,MSME,1,0,1,1,94.8,1,1,0,0,1,1,1,31.2,50,0,0,0,0,0,1,0,0,6,0,78.2,0.87,2,0,78.8,Medium
BID01021,Large Enterprise,1,0,1,0,100.0,1,1,0,0,1,1,1,57.6,50,0,0,0,0,0,1,0,0,2,1,76.6,1.31,22,0,77.3,Medium
BID01022,MSME,1,0,1,1,78.7,1,1,0,0,1,0,1,51.4,50,0,0,0,0,1,1,0,0,0,0,52.2,1.01,5,0,87.3,Low
BID01023,OEM,1,0,1,1,96.3,1,1,0,0,1,1,0,96.8,30,0,0,0,0,1,1,0,0,1,1,92.4,1.19,17,0,80.5,Medium
BID01024,OEM,1,0,1,1,56.3,1,1,0,1,1,1,1,67.4,20,0,0,0,0,0,1,0,0,1,0,85.1,0.78,14,1,89.6,Low
BID01025,OEM,1,0,1,1,94.9,1,1,0,1,1,1,1,9.0,50,0,0,0,0,1,1,0,0,2,1,82.1,1.21,13,0,73.6,Medium
BID01026,Startup,1,0,1,1,72.9,1,1,0,0,1,1,1,23.4,20,0,0,0,0,0,1,0,0,0,0,75.2,0.95,23,0,90.0,Low
BID01027,NSIC Registered,1,0,1,1,89.6,1,1,0,1,1,0,1,56.4,50,0,0,0,0,0,1,0,0,0,0,91.6,1.06,20,0,95.9,Low
BID01028,NSIC Registered,1,0,1,1,81.3,1,1,0,1,1,0,1,31.8,20,0,0,0,0,0,1,0,0,1,0,85.2,1.02,21,0,93.4,Low
BID01029,MSME,1,0,1,1,100.0,1,1,0,1,1,0,1,0.0,30,0,0,0,0,0,1,0,0,1,0,100.0,1.05,7,0,88.1,Low
BID01030,NSIC Registered,1,0,1,0,71.9,1,0,1,1,1,0,1,88.7,30,0,0,0,0,0,1,0,0,1,0,85.3,0.97,10,0,71.3,Medium
BID01031,MSME,1,0,1,1,94.4,1,1,0,1,0,1,1,73.0,30,0,0,0,0,1,1,0,0,1,0,90.0,1.32,10,1,88.9,Low
BID01032,Large Enterprise,1,1,1,1,80.8,1,1,0,1,1,1,1,68.0,50,0,0,0,0,0,1,0,0,1,0,100.0,0.62,11,1,85.1,Medium
BID01033,MSME,0,1,1,1,82.6,1,1,0,1,0,0,1,39.8,30,0,0,0,0,0,1,0,0,1,1,81.0,1.13,15,1,66.7,High
BID01034,MSME,0,1,1,1,82.2,1,1,0,0,1,0,1,65.7,30,0,0,0,0,0,1,0,0,3,0,79.8,0.83,6,0,77.2,Medium
BID01035,MSME,1,0,1,1,72.3,1,1,0,1,1,1,0,37.4,30,0,0,0,0,1,1,0,0,0,1,100.0,0.76,2,1,81.1,Medium
BID01036,Large Enterprise,1,0,0,0,84.8,1,1,0,1,1,1,1,60.1,20,0,0,0,0,0,1,0,0,0,0,66.3,1.53,1,0,81.3,Medium
BID01037,MSME,0,1,1,0,84.1,1,1,0,1,1,1,1,32.0,20,0,0,0,0,0,1,0,0,1,0,81.9,0.76,2,0,75.7,Medium
BID01038,Large Enterprise,1,0,1,0,88.6,1,0,0,1,0,0,1,92.9,20,0,0,0,0,0,1,0,0,0,0,81.6,0.55,7,0,82.3,Medium
BID01039,MSME,1,1,1,1,86.3,1,1,0,1,0,0,1,15.7,20,0,0,0,0,1,1,0,0,2,1,74.9,1.24,19,1,71.6,Medium
BID01040,MSME,1,1,1,1,97.0,1,1,0,1,1,1,1,85.8,20,0,0,0,0,0,1,0,0,1,0,91.3,0.88,7,0,90.8,Low
BID01041,Startup,1,0,1,1,98.9,1,0,0,1,1,0,1,56.0,20,1,1,0,0,0,1,0,0,1,0,78.2,1.32,3,1,82.2,Medium
BID01042,Large Enterprise,1,0,1,1,69.2,1,1,0,0,1,1,1,42.8,20,0,0,0,0,0,1,0,0,4,0,86.3,0.44,22,0,81.4,Medium
BID01043,MSME,1,0,1,1,98.0,1,0,0,1,1,1,1,59.2,30,0,0,0,0,0,1,0,0,1,0,73.8,1.46,12,0,83.5,Medium
BID01044,Large Enterprise,0,1,1,1,67.2,1,0,0,1,1,0,1,73.3,30,0,0,1,1,0,1,0,0,2,0,88.4,1.24,21,0,74.1,Medium
BID01045,NSIC Registered,0,1,1,1,93.8,1,0,0,1,1,1,1,89.2,50,0,0,0,0,0,1,0,0,0,0,100.0,0.95,16,0,87.0,Low
BID01046,Large Enterprise,1,0,1,1,94.3,1,1,0,0,1,1,1,62.8,30,0,0,0,0,0,1,0,0,0,0,84.4,0.57,23,0,92.1,Low
BID01047,MSME,1,0,1,1,56.3,1,1,0,0,1,0,1,32.7,20,0,0,0,0,0,1,0,0,1,0,84.9,0.67,21,1,83.7,Medium
BID01048,MSME,1,0,1,1,86.4,1,1,0,0,1,0,1,56.4,20,0,0,0,0,0,1,0,0,0,0,70.8,0.83,17,0,90.9,Low
BID01049,NSIC Registered,1,0,1,1,78.0,1,0,0,1,1,0,1,100.0,50,0,0,1,1,0,1,0,0,1,0,95.1,1.18,4,0,86.6,Medium
BID01050,MSME,1,0,1,1,73.6,1,1,0,1,1,1,1,88.7,30,0,0,0,0,0,1,0,0,1,0,84.0,0.78,11,0,93.3,Low
BID01051,NSIC Registered,1,0,1,1,100.0,1,1,0,1,0,1,1,77.7,30,0,0,0,0,0,1,0,0,0,0,89.7,0.49,1,0,91.0,Low
BID01052,Startup,0,1,1,1,75.2,1,1,1,0,1,0,1,74.9,50,0,0,0,0,1,1,0,0,1,0,96.4,1.06,9,0,71.9,Medium
BID01053,OEM,1,0,1,1,72.9,1,1,0,1,1,0,1,72.5,20,0,0,0,0,1,1,0,0,1,0,82.8,1.25,6,0,87.8,Low
BID01054,Large Enterprise,1,0,1,1,86.1,1,1,0,0,1,0,1,84.0,20,0,0,0,0,0,1,1,0,1,0,97.3,1.55,14,0,62.7,High
BID01055,OEM,0,1,1,1,95.3,1,1,0,0,1,1,0,43.6,20,1,1,0,0,1,1,0,1,1,1,98.0,0.74,21,1,42.7,High
BID01056,MSME,1,0,1,1,82.9,1,1,0,0,1,1,1,21.1,20,0,0,0,0,0,1,0,0,0,0,89.1,0.77,6,0,91.7,Low
BID01057,Large Enterprise,1,0,1,1,100.0,1,1,1,1,0,0,1,56.7,50,0,0,1,1,0,1,0,0,0,0,87.4,0.25,14,0,76.4,Medium
BID01058,Startup,1,0,1,1,93.0,1,0,0,0,1,0,1,34.6,30,0,0,0,0,0,1,0,0,1,0,85.3,0.61,15,0,88.1,Low
BID01059,Startup,1,0,1,1,52.3,1,1,0,1,1,1,1,28.6,20,0,0,0,0,1,1,0,0,2,0,91.7,0.73,21,1,81.7,Medium
BID01060,Large Enterprise,1,0,1,1,77.1,1,1,0,1,1,1,0,37.0,30,0,0,0,0,1,1,0,0,3,0,91.2,0.78,0,0,82.8,Medium
BID01061,NSIC Registered,1,0,1,1,76.6,1,1,0,1,1,1,1,100.0,30,1,0,0,0,0,1,0,0,0,0,67.8,0.87,14,0,83.0,Medium
BID01062,OEM,1,0,1,1,92.2,1,1,0,0,1,1,1,58.4,20,0,0,0,0,0,1,0,0,1,1,76.9,1.15,2,1,77.1,Medium
BID01063,Large Enterprise,0,1,1,0,45.6,1,1,0,1,1,1,1,64.0,20,0,0,0,0,0,1,0,0,0,0,96.5,1.13,9,0,75.7,Medium
BID01064,Startup,1,0,1,1,100.0,1,0,0,1,1,1,1,24.4,20,1,0,0,0,0,1,0,0,0,0,88.0,0.87,15,0,91.4,Low
BID01065,Startup,1,0,1,1,93.0,1,1,0,1,1,0,1,8.9,30,0,0,1,1,1,0,0,1,0,0,82.4,1.0,1,0,63.3,High
BID01066,Large Enterprise,1,0,1,1,87.2,1,1,0,0,1,1,1,34.5,50,0,0,0,0,1,1,0,0,1,0,100.0,0.66,16,1,90.0,Low
BID01067,MSME,1,0,1,1,100.0,1,1,0,0,1,0,1,91.0,20,1,0,0,0,0,1,0,0,0,0,94.7,0.86,0,0,92.3,Low
BID01068,MSME,1,0,1,0,100.0,1,1,0,0,1,1,1,63.4,30,0,0,0,0,0,1,0,0,1,0,98.0,0.68,3,0,85.1,Medium
BID01069,MSME,1,0,1,1,98.1,1,1,0,1,1,0,1,70.0,30,1,0,0,0,0,1,0,0,4,0,82.4,0.82,10,0,81.0,Medium
BID01070,MSME,1,0,1,1,99.2,1,1,0,1,1,1,0,73.5,20,0,0,0,0,1,1,0,0,0,0,89.6,1.46,16,0,91.9,Low
BID01071,MSME,1,0,1,1,87.0,1,1,0,1,1,0,1,40.2,50,0,0,0,0,1,1,0,0,2,0,84.0,1.04,1,0,88.9,Low
BID01072,MSME,1,0,1,1,82.9,1,1,0,1,1,0,1,89.7,20,0,0,0,0,0,1,0,0,0,0,72.6,0.85,0,1,92.1,Low
BID01073,MSME,1,0,1,1,77.9,1,1,0,0,1,0,1,39.2,20,0,0,0,0,0,1,0,0,0,0,87.4,1.12,5,0,94.3,Low
BID01074,MSME,1,0,1,1,72.6,1,1,0,1,0,0,1,90.2,50,0,0,0,0,1,1,0,0,1,0,84.3,0.9,10,2,81.3,Medium
BID01075,OEM,0,1,1,1,74.7,1,1,0,1,1,1,1,66.1,20,1,1,0,0,0,1,0,0,1,0,84.1,1.42,3,0,82.0,Medium
BID01076,Startup,1,0,1,1,64.7,1,1,0,1,1,0,1,10.3,20,0,0,0,0,1,1,0,0,1,0,96.9,1.09,23,0,90.5,Low
BID01077,MSME,1,1,1,1,83.9,1,0,0,0,1,0,1,36.3,50,0,0,0,0,0,1,0,0,2,0,83.7,0.71,10,1,72.9,Medium
BID01078,Large Enterprise,1,0,0,0,59.7,1,1,0,1,1,0,1,10.4,30,0,0,0,0,1,1,1,0,0,0,85.8,1.33,4,1,55.4,High
BID01079,MSME,1,0,1,1,87.9,1,1,0,1,1,1,1,84.1,30,0,0,1,1,0,1,0,0,0,0,86.4,1.15,9,0,95.2,Low
BID01080,OEM,1,0,1,1,84.5,1,0,0,0,1,0,1,54.4,30,0,0,0,0,1,0,0,0,2,1,91.0,1.12,4,0,78.2,Medium
BID01081,Large Enterprise,1,0,1,1,87.2,1,1,0,1,0,1,1,0.0,30,0,0,0,0,1,1,0,0,0,0,88.6,1.21,23,0,85.5,Medium
BID01082,MSME,1,0,1,1,77.2,1,1,0,0,1,1,1,64.4,30,0,0,0,0,0,1,0,0,1,0,93.2,1.18,21,1,87.5,Low
BID01083,Startup,1,0,1,1,100.0,1,1,0,1,1,1,1,41.6,20,1,1,0,0,0,1,0,0,0,0,69.6,1.13,21,0,92.1,Low
BID01084,NSIC Registered,1,1,1,1,100.0,1,1,0,0,1,1,1,17.9,50,0,0,0,0,0,1,0,0,1,0,86.7,0.96,2,0,87.1,Low
BID01085,OEM,1,0,1,1,66.3,1,1,0,1,1,0,1,96.9,30,0,0,0,0,1,1,0,0,0,0,83.7,1.23,5,0,93.7,Low
BID01086,Startup,1,0,1,1,88.5,1,1,1,1,1,0,1,57.7,50,1,1,1,0,0,1,0,0,1,1,69.2,0.96,12,0,69.7,High
BID01087,Large Enterprise,0,1,1,1,75.9,1,1,0,0,1,0,1,47.7,30,0,0,0,0,0,1,0,0,1,0,67.7,1.33,15,1,78.8,Medium
BID01088,MSME,1,0,1,0,69.8,1,1,0,1,0,0,1,45.0,20,0,0,0,0,0,1,0,0,0,0,77.5,1.12,6,0,81.5,Medium
BID01089,OEM,1,0,1,1,64.9,1,0,0,1,1,0,1,17.2,30,0,0,0,0,1,1,0,0,1,0,77.2,1.05,17,0,86.7,Medium
BID01090,MSME,1,0,0,0,91.5,1,1,0,1,1,0,1,22.4,30,0,0,0,0,1,1,0,0,0,0,82.1,1.16,2,0,85.9,Medium
BID01091,OEM,1,0,1,1,74.8,1,1,0,0,1,1,1,87.1,50,0,0,1,1,0,1,0,0,1,0,86.5,1.04,5,0,94.7,Low
BID01092,Large Enterprise,1,0,1,1,99.5,1,1,0,1,1,0,1,43.2,50,0,0,0,0,0,1,0,0,0,0,90.9,1.32,9,1,91.9,Low
BID01093,Large Enterprise,1,0,1,1,99.9,0,1,1,0,1,0,1,55.6,20,0,0,0,0,0,1,0,0,1,0,70.1,1.24,15,0,73.6,Medium
BID01094,Startup,1,0,1,1,100.0,1,1,0,0,1,0,1,3.9,50,0,0,0,0,0,1,0,0,0,1,74.2,1.02,24,0,78.0,Medium
BID01095,MSME,1,0,1,1,72.2,1,0,0,0,1,0,1,22.0,50,0,0,0,0,0,1,0,0,1,0,74.6,0.2,12,0,72.7,Medium
BID01096,MSME,1,0,1,1,92.1,1,1,0,1,1,0,1,70.2,50,0,0,0,0,0,1,0,0,1,0,83.6,1.22,24,1,88.4,Low
BID01097,MSME,1,0,1,1,94.5,1,1,0,1,1,1,1,64.4,20,0,0,0,0,0,1,0,0,0,0,85.3,1.1,23,0,99.4,Low
BID01098,MSME,1,0,1,1,77.9,1,1,1,0,1,1,0,98.8,20,0,0,0,0,0,1,1,0,2,0,97.0,1.61,23,0,46.7,High
BID01099,Large Enterprise,1,0,1,1,73.4,1,1,0,1,0,0,1,88.6,20,0,0,0,0,1,1,0,0,0,0,74.0,0.68,8,0,86.8,Medium
BID01100,MSME,1,0,0,0,100.0,1,1,1,1,1,1,1,49.2,50,0,0,0,0,1,1,0,0,1,0,94.3,0.95,15,0,80.9,Medium
BID01101,MSME,1,0,1,1,88.4,0,1,0,1,0,0,1,66.8,50,0,0,0,0,1,1,0,0,0,0,67.2,0.61,10,0,79.6,Medium
BID01102,OEM,1,0,1,1,94.5,1,1,0,1,1,1,0,47.1,20,0,0,0,0,0,1,0,0,1,0,85.2,0.82,8,1,88.3,Low
BID01103,NSIC Registered,1,1,1,1,72.7,1,1,0,1,1,1,1,100.0,50,0,0,0,0,0,1,0,0,0,0,91.6,1.39,9,0,89.3,Low
BID01104,OEM,1,0,1,1,66.7,1,1,0,1,1,0,1,83.7,50,0,0,0,0,0,1,0,0,2,1,92.6,0.58,10,0,79.5,Medium
BID01105,OEM,0,1,1,1,76.5,1,1,0,0,1,1,1,59.2,30,1,1,0,0,0,1,0,0,0,0,100.0,0.65,24,0,87.0,Low
BID01106,MSME,1,0,1,1,83.1,1,1,0,1,1,0,1,60.0,20,0,0,0,0,0,1,0,0,1,0,100.0,1.14,20,0,97.3,Low
BID01107,MSME,1,1,1,1,69.0,1,1,0,1,1,1,1,91.1,20,0,0,0,0,1,1,0,0,2,0,89.9,1.05,21,0,89.7,Low
BID01108,Large Enterprise,1,0,1,1,84.9,1,1,0,1,1,1,1,69.5,50,0,0,1,1,0,1,0,0,0,0,69.2,0.92,14,1,87.0,Low
BID01109,Large Enterprise,1,0,1,1,59.7,1,1,0,1,1,0,1,94.0,50,1,1,0,0,0,1,0,0,0,0,100.0,0.36,20,0,89.5,Low
BID01110,MSME,1,0,1,1,68.2,1,1,0,1,1,1,1,0.2,30,0,0,0,0,1,1,0,0,1,0,98.7,1.32,12,1,77.2,Medium
BID01111,NSIC Registered,1,0,1,1,95.1,1,1,0,0,1,0,1,66.5,20,0,0,0,0,1,1,0,0,2,0,97.4,0.94,16,0,88.6,Low
BID01112,MSME,0,1,1,1,94.1,1,0,0,0,1,0,1,42.1,20,1,1,0,0,1,1,0,0,1,0,79.9,0.74,3,0,76.1,Medium
BID01113,MSME,1,1,1,1,79.1,1,1,0,1,1,1,1,98.9,50,0,0,0,0,0,1,0,0,2,0,83.5,1.08,10,0,89.9,Low
BID01114,Startup,1,0,1,1,69.7,1,0,0,1,1,0,1,93.7,20,0,0,0,0,1,1,0,0,3,0,75.1,1.31,0,0,75.4,Medium
BID01115,Large Enterprise,0,1,1,1,69.6,1,1,0,1,1,0,1,55.8,50,0,0,0,0,0,1,0,0,1,0,93.1,0.93,0,0,84.7,Medium
BID01116,Large Enterprise,1,1,1,1,79.4,1,1,1,0,1,1,1,93.4,30,0,0,0,0,0,1,0,0,2,0,79.4,0.84,2,0,76.3,Medium
BID01117,MSME,1,0,1,1,94.7,1,0,0,0,1,1,0,99.6,50,1,1,0,0,0,1,0,1,2,0,93.6,1.01,22,1,57.4,High
BID01118,NSIC Registered,1,0,0,0,98.9,1,1,0,0,1,1,1,56.9,30,0,0,0,0,0,1,0,0,2,0,76.1,1.1,14,0,85.0,Medium
BID01119,MSME,1,0,1,1,77.6,1,1,0,1,0,0,1,100.0,50,0,0,0,0,0,1,0,0,2,0,96.4,1.12,0,0,85.4,Medium
BID01120,MSME,1,0,1,1,67.7,1,1,0,0,1,0,1,54.2,30,0,0,1,1,1,1,0,0,0,0,88.4,0.94,22,1,85.5,Medium
BID01121,NSIC Registered,0,1,1,1,89.0,1,1,0,1,1,0,1,49.6,30,0,0,0,0,1,1,0,0,1,0,100.0,1.31,15,1,85.9,Medium
BID01122,OEM,1,0,1,1,72.6,1,0,0,1,1,0,1,76.6,20,0,0,0,0,1,0,0,0,1,0,100.0,0.78,16,0,77.1,Medium
BID01123,NSIC Registered,1,0,1,1,77.2,1,1,0,0,1,0,1,46.2,50,0,0,0,0,0,1,0,0,1,1,88.4,0.96,8,1,77.6,Medium
BID01124,NSIC Registered,1,0,1,1,100.0,1,1,0,0,1,0,1,57.1,20,0,0,0,0,0,1,0,0,2,0,100.0,0.96,4,2,88.4,Low
BID01125,Large Enterprise,1,0,1,1,97.4,1,1,0,1,1,0,1,90.2,20,0,0,0,0,0,1,0,0,2,1,100.0,0.61,5,1,81.0,Medium
BID01126,Large Enterprise,0,1,1,1,87.4,1,1,0,1,0,1,1,55.5,50,0,0,0,0,0,1,0,0,2,0,84.7,1.09,14,0,81.2,Medium
BID01127,MSME,1,1,1,1,65.9,1,1,0,1,1,0,1,12.6,20,0,0,0,0,1,1,0,0,1,0,88.1,1.02,8,0,90.0,Low
BID01128,Startup,1,0,1,1,88.2,1,1,0,1,1,0,1,64.2,20,1,1,0,0,0,1,0,0,0,0,88.3,0.95,2,0,98.4,Low
BID01129,MSME,1,1,1,1,100.0,1,1,0,1,1,0,1,37.6,20,0,0,0,0,1,1,0,0,0,0,79.8,1.13,18,0,93.1,Low
BID01130,MSME,1,0,1,1,79.4,1,1,0,0,1,0,1,76.6,50,1,1,0,0,1,1,0,0,0,0,79.9,0.95,20,0,95.0,Low
BID01131,Large Enterprise,1,0,1,1,100.0,1,1,0,0,1,1,1,72.4,20,0,0,0,0,0,1,0,0,1,0,99.7,1.35,12,0,92.0,Low
BID01132,Startup,1,0,1,1,100.0,1,0,0,0,1,0,1,91.8,20,0,0,0,0,0,1,0,1,3,0,76.5,1.12,12,0,56.4,High
BID01133,MSME,1,0,1,1,100.0,1,1,0,0,1,1,1,77.7,20,0,0,0,0,1,1,0,0,2,0,83.2,1.09,22,1,87.9,Low
BID01134,MSME,1,0,1,1,89.6,1,1,0,1,1,0,1,82.3,50,0,0,0,0,0,1,0,0,1,0,81.1,0.83,2,1,89.1,Low
BID01135,Large Enterprise,1,0,1,1,93.8,1,1,1,0,1,1,1,38.3,30,0,0,0,0,0,1,0,0,2,0,90.5,0.53,19,0,75.7,Medium
BID01136,MSME,1,0,1,0,100.0,1,1,0,1,1,0,1,75.1,30,0,0,0,0,1,1,0,0,0,0,100.0,1.2,13,1,86.1,Medium
BID01137,NSIC Registered,1,0,1,1,91.7,1,1,0,1,1,0,1,100.0,30,0,0,0,0,1,1,0,0,1,0,82.7,0.53,1,1,85.4,Medium
BID01138,Startup,1,0,1,1,77.5,1,1,1,1,1,0,1,37.8,30,0,0,0,0,0,1,0,0,2,1,67.7,0.93,24,1,68.0,High
BID01139,Startup,1,0,1,1,78.3,1,1,0,1,0,1,1,100.0,20,0,0,0,0,0,1,0,0,0,0,86.3,1.22,9,0,86.5,Medium
BID01140,Large Enterprise,1,0,1,1,88.6,1,1,0,0,1,0,1,41.3,50,0,0,0,0,0,1,0,0,0,0,73.3,0.78,8,0,89.4,Low
BID01141,NSIC Registered,1,0,1,1,65.6,1,1,0,0,1,0,1,33.7,20,1,1,1,1,1,0,0,0,0,0,88.1,0.88,12,1,84.8,Medium
BID01142,MSME,1,0,1,1,82.9,1,1,0,1,1,0,1,62.4,50,1,0,0,0,0,1,0,0,6,0,75.9,0.65,10,0,76.0,Medium
BID01143,Large Enterprise,1,0,1,1,100.0,1,0,0,0,1,1,1,72.9,20,0,0,0,0,0,1,0,0,3,0,87.0,0.77,1,0,84.1,Medium
BID01144,Large Enterprise,1,0,0,0,52.1,1,1,0,1,1,0,1,77.8,30,0,0,0,0,0,1,0,0,1,0,70.7,0.8,15,0,82.3,Medium
BID01145,MSME,0,1,1,1,100.0,1,1,0,0,1,1,1,31.0,30,0,0,0,0,1,1,0,0,3,0,81.8,0.88,4,0,78.3,Medium
BID01146,NSIC Registered,1,0,1,1,100.0,1,1,0,1,1,0,1,65.9,50,0,0,0,0,0,1,0,0,0,0,73.1,1.03,0,0,95.6,Low
BID01147,Large Enterprise,1,0,1,1,78.1,1,1,0,1,1,1,1,37.9,20,0,0,0,0,0,1,0,0,1,0,100.0,1.06,7,0,99.0,Low
BID01148,Large Enterprise,1,0,1,1,93.2,1,1,0,1,1,0,1,17.8,30,0,0,0,0,0,1,0,0,1,0,76.3,1.36,21,0,87.0,Low
BID01149,NSIC Registered,1,0,1,1,85.0,1,0,0,0,1,0,1,31.8,50,0,0,0,0,0,1,0,0,0,0,91.7,0.88,15,1,81.1,Medium
BID01150,NSIC Registered,1,0,1,1,100.0,1,1,0,1,1,1,1,36.2,20,0,0,0,0,0,1,0,0,0,0,87.1,1.14,13,0,97.4,Low
BID01151,Large Enterprise,1,0,1,1,99.7,1,1,0,0,1,1,1,68.0,50,0,0,0,0,0,1,0,0,2,1,87.4,0.84,1,0,83.8,Medium
BID01152,NSIC Registered,0,1,1,1,64.0,1,1,0,1,1,0,1,83.8,20,0,0,0,0,0,1,0,0,2,0,89.5,1.42,17,1,75.0,Medium
BID01153,Large Enterprise,1,0,1,1,93.8,1,1,0,0,1,1,1,18.2,20,0,0,1,1,0,1,0,0,2,1,92.2,1.03,20,0,84.6,Medium
BID01154,Large Enterprise,0,1,1,1,81.9,1,1,0,0,1,0,1,63.8,20,0,0,0,0,0,1,0,0,3,0,100.0,0.95,6,0,77.5,Medium
BID01155,Large Enterprise,1,0,1,1,86.2,1,1,0,1,1,1,1,25.6,50,0,0,0,0,0,1,0,0,4,0,96.2,0.8,24,0,78.3,Medium
BID01156,Large Enterprise,1,0,1,1,74.1,1,1,0,1,1,1,0,70.7,50,0,0,0,0,0,1,0,0,1,0,100.0,1.23,24,1,87.0,Medium
BID01157,MSME,0,1,1,1,100.0,1,1,0,0,1,1,1,39.4,20,1,0,0,0,1,1,0,0,5,0,72.2,1.03,11,0,69.6,High
BID01158,NSIC Registered,1,0,1,1,100.0,1,1,0,0,1,0,1,28.7,30,1,0,0,0,0,1,0,0,1,0,68.9,1.05,14,0,87.4,Low
BID01159,NSIC Registered,1,0,1,1,73.9,1,1,0,0,1,1,1,75.0,20,1,0,0,0,1,1,0,0,0,0,100.0,0.74,21,0,88.6,Low
BID01160,MSME,1,0,0,0,65.0,1,1,0,1,0,0,1,40.3,50,1,1,0,0,0,1,0,0,1,0,91.7,0.8,1,0,76.9,Medium
BID01161,NSIC Registered,1,0,1,1,79.2,1,1,1,1,1,0,1,47.1,20,0,0,0,0,1,1,0,0,3,0,72.2,0.56,21,0,72.8,Medium
BID01162,MSME,1,0,0,0,91.5,1,1,0,0,1,1,1,0.0,50,0,0,0,0,0,1,1,0,3,0,81.6,0.87,16,0,48.7,High
BID01163,MSME,1,0,1,1,88.6,1,1,0,1,1,0,1,78.7,20,0,0,0,0,0,1,0,0,2,1,91.4,0.88,10,0,83.9,Medium
BID01164,Large Enterprise,1,0,1,1,100.0,1,0,0,1,1,1,1,75.5,20,0,0,1,1,1,0,0,0,1,0,84.4,0.66,1,0,82.6,Medium
BID01165,MSME,1,0,1,1,96.8,1,1,0,1,1,0,1,55.1,30,0,0,1,1,0,1,0,0,0,0,92.3,0.98,18,0,100.0,Low
BID01166,NSIC Registered,1,0,0,0,99.5,1,1,0,0,1,1,1,16.8,30,0,0,0,0,1,0,0,0,2,0,70.9,0.91,4,0,72.5,Medium
BID01167,NSIC Registered,1,0,1,1,89.9,1,0,0,0,1,1,1,85.2,50,1,1,0,0,0,1,0,0,3,0,84.6,0.82,16,0,83.5,Medium
BID01168,Startup,1,0,1,0,64.2,1,1,0,1,1,0,1,38.3,20,1,1,0,0,0,1,0,0,0,0,86.4,0.79,15,0,88.9,Low
BID01169,MSME,1,0,1,1,82.1,1,1,0,1,1,0,1,43.7,50,0,0,0,0,0,1,0,0,2,0,76.5,1.04,12,0,83.2,Medium
BID01170,MSME,1,0,1,1,100.0,1,1,0,1,1,1,0,100.0,20,0,0,0,0,0,1,0,0,1,0,81.6,0.81,12,0,88.2,Low
